image_id,PredictionString
cea591e99b8a,opacity 0.206840 2099 1051 2636 1939 opacity 0.023699 2235 1063 2594 1667 opacity 0.017403 1910 742 2578 1799 opacity 0.016337 721 1509 1246 1979 opacity 0.014272 2221 1266 2747 2028 opacity 0.012411 859 940 1144 1261 opacity 0.011634 816 905 1202 1333 opacity 0.007455 752 845 1255 1891 opacity 0.006978 2064 1500 2665 2026 opacity 0.006802 853 717 1301 1253 opacity 0.006649 1977 1396 2569 2036 opacity 0.005906 2431 1667 2725 1979 opacity 0.005337 802 1313 1389 1934 opacity 0.003611 708 1261 1096 1946 opacity 0.003549 698 1625 1072 2022 opacity 0.002504 2020 1043 2537 1605 opacity 0.001910 2001 1605 2456 2020 opacity 0.001763 2268 1006 2843 1977 opacity 0.001715 2298 1598 2744 2014 opacity 0.001710 964 579 1183 769 opacity 0.001633 776 977 1125 1426 opacity 0.001542 2302 1199 2638 1810 opacity 0.000905 788 776 1111 1221 opacity 0.000687 855 642 1182 1124 opacity 0.000686 2313 1250 2569 1619 opacity 0.000585 985 607 1126 753 opacity 0.000547 729 1623 1421 2076 opacity 0.000530 924 826 1432 1859 opacity 0.000498 1153 1235 1393 1513 opacity 0.000467 812 838 1358 1621 opacity 0.000454 1053 1119 1424 1844 opacity 0.000418 1194 1302 1355 1451 opacity 0.000405 1889 1147 2519 1932 opacity 0.000356 768 1624 1108 1910 opacity 0.000355 854 825 1224 1515 opacity 0.000341 900 582 1325 1043 opacity 0.000339 913 1024 1230 1292 opacity 0.000335 702 1731 916 2020 opacity 0.000326 1807 683 2427 1525 opacity 0.000257 806 1019 1074 1262 opacity 0.000244 1003 646 1092 725 opacity 0.000240 1110 2286 1635 2544 opacity 0.000239 42 1237 203 1883 opacity 0.000234 1188 1829 1522 2072 opacity 0.000224 979 1476 1468 1958 opacity 0.000210 965 1106 1390 1526 opacity 0.000200 2465 1575 2704 1903 opacity 0.000193 2220 1610 2543 1923 opacity 0.000170 18 1426 221 2087 opacity 0.000149 2531 1714 2758 2002 opacity 0.000148 54 1381 191 1734 opacity 0.000121 12 2191 119 2544 opacity 0.000119 627 1461 1021 2012 opacity 0.000111 2191 656 2728 1858 opacity 0.000108 257 805 561 1173 opacity 0.000103 889 1088 1152 1327 
7e11aff74953,opacity 0.029093 2069 1136 2658 1773 opacity 0.015619 612 1142 1200 1657 opacity 0.004520 857 1218 1349 1624 opacity 0.004042 558 1196 952 1728 opacity 0.002830 1883 1190 2431 1752 opacity 0.002755 2216 1060 2618 1596 opacity 0.001834 2097 866 2609 1663 opacity 0.001821 2271 1112 2756 1854 opacity 0.001419 2248 1397 2732 1899 opacity 0.000912 610 993 979 1579 opacity 0.000652 1019 1306 1386 1642 opacity 0.000510 670 865 1311 1619 opacity 0.000377 1930 1292 2696 1957 opacity 0.000330 962 281 1324 506 opacity 0.000268 861 967 1357 1573 opacity 0.000185 1936 1086 2520 1612 opacity 0.000169 637 1126 894 1532 opacity 0.000140 1048 575 1364 833 opacity 0.000136 2180 1170 2520 1468 opacity 0.000124 1144 114 1334 188 opacity 0.000108 2937 1349 3044 1884 
904324209389,opacity 0.015689 580 1445 866 1699 opacity 0.013351 592 1297 1260 1718 opacity 0.012045 2124 1573 2834 1875 opacity 0.011112 2062 1460 2815 1923 opacity 0.009899 2304 1371 2829 1847 opacity 0.005954 873 1333 1365 1703 opacity 0.005222 533 1337 987 1734 opacity 0.004085 2476 1524 2830 1842 opacity 0.003467 1956 1498 2462 1887 opacity 0.003298 789 1049 1375 1679 opacity 0.002851 549 1061 1057 1690 opacity 0.002292 2065 1661 2847 1972 opacity 0.001988 1052 1411 1361 1681 opacity 0.001675 2352 1622 2869 1938 opacity 0.001538 2122 1257 2762 1830 opacity 0.001112 2048 1632 2887 2160 opacity 0.001108 473 1305 852 1749 opacity 0.000949 2286 996 2793 1769 opacity 0.000703 2428 1224 2827 1791 opacity 0.000637 569 1459 1049 1756 opacity 0.000409 6 652 189 1814 opacity 0.000367 2402 1636 2814 1845 opacity 0.000366 571 1407 1347 1829 opacity 0.000262 1954 2227 2655 2524 opacity 0.000228 1066 990 1360 1249 opacity 0.000212 1825 2103 2879 2524 opacity 0.000170 436 1646 1383 2405 opacity 0.000149 612 858 1154 1651 opacity 0.000138 2414 927 2767 1562 opacity 0.000117 1260 288 1483 382 opacity 0.000105 1042 1195 1407 1666 
36be4f943382,opacity 0.116689 556 637 1328 2200 opacity 0.110189 2132 681 2832 2271 opacity 0.053996 2371 1052 2850 2242 opacity 0.042226 551 944 1051 2010 opacity 0.018236 610 1032 992 1607 opacity 0.011147 2386 790 2810 1781 opacity 0.011059 639 698 1214 1481 opacity 0.010337 815 590 1431 1185 opacity 0.009772 2277 1480 2861 2351 opacity 0.009210 537 1549 1296 2308 opacity 0.006068 1037 574 1493 1035 opacity 0.005793 2465 1077 2809 1777 opacity 0.004667 839 677 1522 2025 opacity 0.004615 913 1829 1365 2225 opacity 0.004326 464 1486 1003 2321 opacity 0.004009 845 1508 1412 2231 opacity 0.002739 2139 607 2759 1551 opacity 0.002471 779 1749 1394 2278 opacity 0.002448 712 542 1480 1603 opacity 0.002447 632 1105 942 1473 opacity 0.002408 2302 603 2703 1112 opacity 0.002298 448 1777 1056 2415 opacity 0.002115 985 1279 1455 2107 opacity 0.001986 2319 1260 2769 1985 opacity 0.001792 612 798 1198 1848 opacity 0.001503 2412 1506 2807 2148 opacity 0.001455 2500 1308 2901 2208 opacity 0.001416 2013 566 2622 1148 opacity 0.001227 1133 711 1399 985 opacity 0.001147 606 1193 1020 1866 opacity 0.001048 788 705 1258 1238 opacity 0.001022 2411 1008 2764 1584 opacity 0.000944 1966 589 2555 2081 opacity 0.000823 2064 1533 2743 2374 opacity 0.000787 1064 647 1539 1420 opacity 0.000499 2475 1852 2918 2445 opacity 0.000498 2417 1676 2858 2289 opacity 0.000426 2469 1406 2967 2426 opacity 0.000409 2516 1150 2787 1602 opacity 0.000324 692 1140 1225 1905 opacity 0.000322 2166 1222 2703 2126 opacity 0.000294 2416 695 2742 1236 opacity 0.000267 562 1280 955 1966 opacity 0.000265 3222 1591 3401 2379 opacity 0.000212 1970 684 2376 1378 opacity 0.000204 3202 1034 3408 2352 opacity 0.000158 3128 470 3401 2237 opacity 0.000156 2483 831 2942 2045 opacity 0.000151 1997 651 2410 1127 opacity 0.000132 1072 1307 1404 1848 opacity 0.000129 2090 1083 2709 1706 opacity 0.000127 2436 667 2709 979 opacity 0.000124 2370 1739 2702 2270 opacity 0.000115 486 1159 905 2111 opacity 0.000109 932 416 1564 1006 
1d674718db40,opacity 0.391503 587 291 1279 1485 opacity 0.383477 1654 137 2379 1440 opacity 0.034541 619 342 1041 881 opacity 0.018395 639 950 1269 1537 opacity 0.015259 545 369 1011 1326 opacity 0.014040 1855 438 2438 1624 opacity 0.008424 1746 947 2408 1626 opacity 0.007606 1656 127 2254 963 opacity 0.007179 1846 148 2138 471 opacity 0.005612 1781 148 2195 602 opacity 0.005159 820 993 1347 1559 opacity 0.004878 613 1018 1028 1493 opacity 0.003768 557 611 1063 1559 opacity 0.003224 830 511 1366 1508 opacity 0.003217 1879 442 2323 1192 opacity 0.002971 689 508 1158 1298 opacity 0.001729 667 349 937 678 opacity 0.001661 949 1167 1379 1606 opacity 0.001427 634 281 1254 913 opacity 0.001095 692 1134 1381 1681 opacity 0.001047 4 544 156 1794 opacity 0.000902 2585 72 2835 1672 opacity 0.000624 1609 106 2143 563 opacity 0.000586 2485 2 2836 101 opacity 0.000568 648 1168 947 1474 opacity 0.000563 1949 170 2499 1370 opacity 0.000476 1626 606 2336 1648 opacity 0.000406 0 1473 103 2010 opacity 0.000405 1928 1118 2415 1538 opacity 0.000400 0 800 103 1809 opacity 0.000350 3 980 172 2037 opacity 0.000346 780 430 1237 921 opacity 0.000336 1767 1055 2487 1860 opacity 0.000288 1741 481 2271 1098 opacity 0.000269 887 830 1341 1435 opacity 0.000257 0 210 288 1985 opacity 0.000254 424 363 931 1499 opacity 0.000197 2033 835 2470 1647 opacity 0.000189 593 456 947 976 opacity 0.000149 355 0 1280 151 opacity 0.000148 2720 292 2836 1629 opacity 0.000147 1556 351 2166 1515 opacity 0.000143 0 1966 122 2336 opacity 0.000131 2559 0 2836 155 opacity 0.000120 715 1127 1019 1410 opacity 0.000116 548 894 908 1533 opacity 0.000116 2360 0 2836 1752 opacity 0.000108 903 383 1324 876 opacity 0.000105 11 1633 144 2044 
fbdb5bff26f2,opacity 0.307126 453 815 1413 2413 opacity 0.140877 2388 1535 3222 2264 opacity 0.045863 417 1347 1157 2422 opacity 0.043507 2172 1720 3263 2529 opacity 0.018521 2716 1483 3222 2166 opacity 0.017862 2153 993 3183 2213 opacity 0.007604 417 1652 962 2408 opacity 0.005240 2616 1729 3188 2252 opacity 0.004800 2607 1156 3257 2172 opacity 0.004699 465 1679 1432 2524 opacity 0.003841 566 824 1027 1410 opacity 0.002318 2080 1556 2884 2250 opacity 0.002209 2051 1938 3098 2753 opacity 0.002087 388 885 992 2322 opacity 0.001987 2499 1803 3263 2417 opacity 0.001654 0 762 265 2545 opacity 0.001422 525 708 1213 1837 opacity 0.001107 2810 1713 3287 2268 opacity 0.000792 1981 396 3046 2160 opacity 0.000786 788 1847 1410 2451 opacity 0.000623 582 1425 1318 2147 opacity 0.000488 647 797 1169 1242 opacity 0.000461 2761 1761 3176 2120 opacity 0.000425 2496 1386 3075 2124 opacity 0.000293 526 1240 1144 2004 opacity 0.000271 781 1237 1571 2442 opacity 0.000240 0 1028 146 2401 opacity 0.000226 2483 640 3255 2116 opacity 0.000186 2030 1794 2716 2401 opacity 0.000170 2669 1504 3395 2532 opacity 0.000153 393 1930 879 2477 opacity 0.000128 799 842 1531 2122 opacity 0.000115 2043 1438 3029 2538 opacity 0.000114 646 678 1438 1323 
b5a75701a05e,opacity 0.014965 1967 1335 2416 1809 opacity 0.006854 2145 623 2388 852 opacity 0.004086 2045 828 2478 1721 opacity 0.003484 2058 1125 2494 1795 opacity 0.002447 633 959 1019 1402 opacity 0.001704 596 1113 1079 1773 opacity 0.000997 659 1276 1246 1801 opacity 0.000995 771 469 926 614 opacity 0.000966 871 2292 1460 2447 opacity 0.000614 593 1476 1027 1845 opacity 0.000448 825 1332 1335 1762 opacity 0.000403 1859 1029 2351 1770 opacity 0.000385 2143 632 2444 1026 opacity 0.000330 1930 549 2475 1644 opacity 0.000288 2078 1510 2429 1850 opacity 0.000256 2096 712 2487 1376 opacity 0.000248 1839 1548 2306 1878 opacity 0.000237 1051 2332 1535 2447 opacity 0.000223 0 808 105 1353 opacity 0.000217 1915 1472 2248 1744 opacity 0.000199 0 736 379 1773 opacity 0.000186 730 502 882 650 opacity 0.000177 1979 664 2446 1147 opacity 0.000174 2201 703 2469 1109 opacity 0.000165 2020 1400 2534 1960 opacity 0.000157 2049 621 2376 994 opacity 0.000136 817 454 975 617 opacity 0.000132 642 674 1033 1233 opacity 0.000115 2306 918 2452 1075 opacity 0.000110 2172 903 2481 1491 
c3deaf98bf56,opacity 0.157259 328 1020 934 1636 opacity 0.138294 1421 778 1970 1748 opacity 0.039121 1497 1159 1997 1824 opacity 0.027911 362 482 982 1589 opacity 0.015920 1420 746 1854 1260 opacity 0.012048 274 1212 710 1653 opacity 0.007497 1308 778 1797 1547 opacity 0.006837 274 1240 986 1785 opacity 0.006197 2278 1115 2429 1901 opacity 0.006080 1387 476 1891 1360 opacity 0.005617 595 414 1027 801 opacity 0.004868 2335 1219 2430 1809 opacity 0.003317 456 1125 874 1582 opacity 0.002274 1284 1149 1903 1868 opacity 0.002150 1472 810 1829 1114 opacity 0.002122 290 738 729 1582 opacity 0.001894 1575 951 1943 1599 opacity 0.001840 1602 1301 2078 1922 opacity 0.001307 1560 562 1877 1130 opacity 0.001231 1550 537 2049 1616 opacity 0.001206 579 1017 1054 1621 opacity 0.001158 1438 1146 1887 1680 opacity 0.001019 1310 801 1707 1285 opacity 0.000714 1677 945 2051 1742 opacity 0.000628 2253 810 2429 1761 opacity 0.000556 1658 1241 2005 1734 opacity 0.000528 2237 1387 2425 2004 opacity 0.000526 2137 746 2431 1825 opacity 0.000467 417 866 839 1482 opacity 0.000421 581 439 888 702 opacity 0.000364 650 400 992 656 opacity 0.000353 2183 1747 2428 2010 opacity 0.000319 2362 1367 2428 1678 opacity 0.000293 1289 1415 1967 2010 opacity 0.000270 2065 1904 2422 2010 opacity 0.000249 328 1343 608 1594 opacity 0.000230 1649 826 2192 1888 opacity 0.000229 1420 970 1804 1594 opacity 0.000219 2070 546 2360 1413 opacity 0.000200 627 381 1092 1570 opacity 0.000195 408 1205 840 1476 opacity 0.000146 309 1099 646 1574 opacity 0.000146 2322 1566 2426 2010 opacity 0.000135 665 542 959 860 opacity 0.000131 1610 769 1928 1268 opacity 0.000113 2327 1029 2431 1649 opacity 0.000112 1287 365 1837 1178 opacity 0.000100 1633 554 1747 667 
0a3a99612b28,opacity 0.426779 271 211 528 748 opacity 0.251048 789 210 1084 727 opacity 0.037948 798 213 1051 492 opacity 0.022732 879 467 1095 739 opacity 0.013029 933 517 1030 603 opacity 0.012483 845 360 1050 686 opacity 0.011186 906 468 1045 638 opacity 0.008230 301 256 496 579 opacity 0.007880 904 294 1132 736 opacity 0.006875 902 510 1029 651 opacity 0.004454 804 291 1007 584 opacity 0.003781 824 233 1027 393 opacity 0.003770 930 548 1133 759 opacity 0.003347 315 172 571 507 opacity 0.002444 758 140 1042 417 opacity 0.002437 913 500 1071 688 opacity 0.002069 821 483 1028 722 opacity 0.002051 878 245 1088 559 opacity 0.001964 243 347 470 811 opacity 0.001723 876 223 1068 414 opacity 0.001489 856 308 1040 520 opacity 0.001417 887 378 1002 498 opacity 0.001293 786 149 880 232 opacity 0.000863 404 153 595 368 opacity 0.000785 319 288 471 505 opacity 0.000741 848 249 970 363 opacity 0.000710 741 206 975 578 opacity 0.000640 949 612 1081 727 opacity 0.000589 1227 347 1382 521 opacity 0.000534 935 450 1078 617 opacity 0.000423 768 226 960 440 opacity 0.000376 761 298 964 688 opacity 0.000358 891 403 1067 648 opacity 0.000353 282 344 460 654 opacity 0.000345 765 141 913 263 opacity 0.000324 833 356 1000 517 opacity 0.000300 771 299 957 524 opacity 0.000215 956 298 1111 572 opacity 0.000177 260 514 414 815 opacity 0.000158 27 1071 314 1140 opacity 0.000131 935 399 1103 688 opacity 0.000126 799 178 853 227 opacity 0.000116 406 191 528 305 opacity 0.000108 268 479 425 695 opacity 0.000105 994 439 1170 786 
0c81b34981b3,opacity 0.099372 1930 1250 2415 2234 opacity 0.045832 761 1808 1257 2351 opacity 0.045610 525 1674 1203 2381 opacity 0.034688 1926 1805 2429 2280 opacity 0.031491 489 1166 1001 2283 opacity 0.017612 1678 940 2384 2196 opacity 0.013582 1883 1113 2325 1826 opacity 0.009825 1579 1298 1872 1725 opacity 0.009628 2075 1536 2452 2256 opacity 0.008081 620 1179 871 1480 opacity 0.007865 559 1136 872 1674 opacity 0.007262 2132 1920 2466 2319 opacity 0.006191 535 1042 902 1906 opacity 0.005813 515 769 1150 2229 opacity 0.005108 432 1462 828 2365 opacity 0.003674 805 1868 1139 2233 opacity 0.003638 1922 1267 2256 1676 opacity 0.003185 453 1879 967 2433 opacity 0.003000 525 1907 1234 2502 opacity 0.002745 1621 1198 2259 2026 opacity 0.002650 1736 1699 2343 2284 opacity 0.002379 455 1861 719 2388 opacity 0.002326 786 1433 1275 2269 opacity 0.002100 919 1794 1358 2390 opacity 0.001815 1603 1424 2363 2303 opacity 0.001468 2084 1864 2361 2200 opacity 0.001307 588 961 920 1476 opacity 0.001270 1871 939 2290 1565 opacity 0.000981 1592 852 2271 1817 opacity 0.000780 640 1300 1145 2233 opacity 0.000759 533 1359 891 2062 opacity 0.000734 1532 1153 2011 1904 opacity 0.000721 1665 1771 2174 2290 opacity 0.000681 846 1950 1305 2483 opacity 0.000597 1725 1880 2443 2428 opacity 0.000502 2224 2016 2478 2339 opacity 0.000434 772 1679 1196 2244 opacity 0.000391 2677 894 3032 2114 opacity 0.000383 1976 1350 2235 1637 opacity 0.000330 654 1105 1002 1567 opacity 0.000309 606 983 1125 1780 opacity 0.000277 1577 1350 1910 1951 opacity 0.000262 480 1238 788 1954 opacity 0.000227 859 876 1101 1143 opacity 0.000217 515 859 1007 1569 opacity 0.000120 2138 1332 2416 2108 opacity 0.000119 634 1510 847 1794 opacity 0.000119 2067 1759 2558 2363 opacity 0.000118 794 1250 1131 1682 opacity 0.000109 959 948 1113 1113 opacity 0.000100 669 794 1332 2327 
fc45a3b144a7,opacity 0.001206 318 1771 782 2090 opacity 0.001040 351 1836 592 2038 opacity 0.000791 386 1301 1072 2127 opacity 0.000500 1816 950 2722 2288 opacity 0.000147 366 1389 879 1976 opacity 0.000143 1870 1005 2649 1787 opacity 0.000127 1944 1884 2702 2486 
731b94c566ef,opacity 0.132139 1343 719 1975 1727 opacity 0.032463 265 1146 703 1672 opacity 0.027171 400 1326 720 1626 opacity 0.026441 1597 858 2057 1746 opacity 0.025466 242 773 654 1627 opacity 0.021622 1520 1327 2014 1759 opacity 0.016097 1271 634 1797 1443 opacity 0.006535 1532 646 1908 1418 opacity 0.006159 285 495 814 1620 opacity 0.005952 485 1374 691 1572 opacity 0.005326 420 1184 852 1645 opacity 0.004931 177 939 536 1673 opacity 0.004297 1687 1438 2045 1760 opacity 0.003417 1179 468 1877 1691 opacity 0.003216 1242 678 1654 1161 opacity 0.003117 1291 1438 1924 1760 opacity 0.003036 262 682 607 1354 opacity 0.002736 1238 898 1773 1724 opacity 0.002642 199 1280 641 1742 opacity 0.002336 1439 1583 2012 1760 opacity 0.002135 1278 1115 1870 1757 opacity 0.002133 275 944 573 1451 opacity 0.002088 1317 423 1816 1222 opacity 0.001631 1269 747 1675 1282 opacity 0.001463 1432 622 1840 1198 opacity 0.001461 1777 625 2126 1742 opacity 0.001253 1588 677 1829 1128 opacity 0.001189 1381 868 1748 1362 opacity 0.001011 1748 1089 2113 1753 opacity 0.000965 269 718 533 1157 opacity 0.000889 320 1373 862 1736 opacity 0.000832 1647 1119 1981 1694 opacity 0.000761 1650 882 1934 1419 opacity 0.000663 1988 692 2139 1731 opacity 0.000631 1714 1310 1956 1667 opacity 0.000347 0 713 151 1603 opacity 0.000318 534 1290 961 1709 opacity 0.000297 159 608 506 1433 opacity 0.000288 1254 753 1576 1076 opacity 0.000264 403 932 867 1613 opacity 0.000244 330 557 727 1200 opacity 0.000218 451 488 757 849 opacity 0.000218 1628 779 1856 1203 opacity 0.000198 1722 1378 1902 1585 opacity 0.000179 255 870 522 1286 opacity 0.000161 1630 694 1806 1024 opacity 0.000146 1438 1028 1764 1609 opacity 0.000145 468 406 920 1000 opacity 0.000134 0 622 251 1437 opacity 0.000125 355 1100 702 1519 opacity 0.000114 439 1389 635 1602 
d706eea1b70c,opacity 0.008477 628 1525 1333 2168 opacity 0.005511 2126 1676 2602 2289 opacity 0.003857 603 1692 1149 2203 opacity 0.002611 2137 1861 2502 2231 opacity 0.002142 2149 1303 2610 2160 opacity 0.001233 619 1215 1102 2035 opacity 0.000901 2122 1045 2572 1539 opacity 0.000817 2209 1955 2438 2187 opacity 0.000804 861 1382 1372 2015 opacity 0.000783 1921 1086 2086 1240 opacity 0.000676 558 1512 1006 2168 opacity 0.000594 2032 1709 2411 2176 opacity 0.000568 940 1637 1469 2107 opacity 0.000464 947 1420 1319 1816 opacity 0.000367 2222 1617 2770 2450 opacity 0.000299 1019 1478 1275 1731 opacity 0.000282 1903 1679 2327 2219 opacity 0.000253 643 1066 1001 1582 opacity 0.000196 2055 1215 2472 1701 opacity 0.000174 2347 1488 2621 1964 opacity 0.000171 2008 1086 2538 1790 opacity 0.000146 2371 1289 2591 1671 opacity 0.000136 661 1746 1519 2316 opacity 0.000134 1007 496 1519 937 opacity 0.000127 1007 1542 1245 1681 opacity 0.000121 2192 1061 2484 1294 opacity 0.000114 1984 1027 2478 1478 opacity 0.000107 2389 1959 3050 2539 opacity 0.000104 2859 1909 3050 2539 opacity 0.000101 655 1017 870 1389 
f900aac4111b,opacity 0.014902 929 747 1314 1092 opacity 0.013329 470 1784 1061 2331 opacity 0.009434 2252 1927 2706 2409 opacity 0.008048 1974 1726 2624 2377 opacity 0.007606 443 1896 943 2343 opacity 0.004875 1828 1760 2315 2333 opacity 0.002953 697 709 1317 1253 opacity 0.002380 519 938 945 1555 opacity 0.001677 2329 2039 2632 2337 opacity 0.001639 351 1417 991 2330 opacity 0.001619 545 823 1185 1465 opacity 0.001252 669 930 906 1161 opacity 0.000775 580 1957 977 2285 opacity 0.000722 604 885 978 1182 opacity 0.000684 2208 1482 2714 2340 opacity 0.000514 610 912 918 1344 opacity 0.000457 512 1227 1073 1625 opacity 0.000445 2280 847 2517 1084 opacity 0.000436 323 1890 885 2457 opacity 0.000344 2312 2047 2795 2607 opacity 0.000332 1818 835 2588 2369 opacity 0.000301 420 1232 817 1658 opacity 0.000250 657 1623 1184 2286 opacity 0.000243 699 1291 1054 1557 opacity 0.000240 912 746 1338 1403 opacity 0.000219 2084 1456 2566 2154 opacity 0.000212 497 983 1261 2310 opacity 0.000192 1818 1084 2132 1492 opacity 0.000189 1806 906 2280 1569 opacity 0.000177 740 948 953 1131 opacity 0.000164 172 0 1131 539 opacity 0.000150 2055 2019 2736 2552 opacity 0.000146 385 989 953 2203 opacity 0.000135 503 634 1309 1380 opacity 0.000134 1765 1877 2215 2410 opacity 0.000128 1794 598 2321 1072 opacity 0.000126 2138 1611 2440 1936 opacity 0.000126 586 1877 1208 2351 opacity 0.000121 2179 1706 2357 1871 opacity 0.000114 1812 717 2161 971 opacity 0.000114 1824 1232 2357 2292 opacity 0.000112 1824 1327 1996 1469 opacity 0.000111 2333 871 2475 1013 opacity 0.000102 2937 610 3032 1291 
9951f793880c,opacity 0.247829 2037 381 3226 1876 opacity 0.102785 120 981 1307 2987 opacity 0.031287 2113 541 3492 2936 opacity 0.027294 121 1245 900 2760 opacity 0.023767 325 2098 1502 3113 opacity 0.007484 249 1169 852 2058 opacity 0.006326 2108 464 3051 1401 opacity 0.006308 631 1524 1548 3003 opacity 0.004385 66 1924 1060 3134 opacity 0.003923 2465 572 3453 2124 opacity 0.003677 27 1762 756 3034 opacity 0.003341 281 887 1236 2182 opacity 0.002248 154 1565 764 2560 opacity 0.002002 109 2326 1419 3248 opacity 0.001743 341 535 1692 2728 opacity 0.001261 3407 7 4215 165 opacity 0.001050 846 2182 1648 3116 opacity 0.000966 2358 638 3172 1631 opacity 0.000791 2441 1030 3616 3196 opacity 0.000696 456 2235 1199 3008 opacity 0.000696 601 2389 1628 3210 opacity 0.000620 287 982 1043 1897 opacity 0.000499 2260 1164 3282 2784 opacity 0.000483 3704 0 4240 120 opacity 0.000437 42 1049 672 2609 opacity 0.000427 294 1600 969 2338 opacity 0.000371 853 829 1002 992 opacity 0.000332 2202 2214 3358 3441 opacity 0.000289 3992 605 4232 2406 opacity 0.000270 3478 0 4240 279 opacity 0.000270 395 1350 1078 1982 opacity 0.000191 580 632 1665 1774 opacity 0.000190 2186 2997 3718 3480 opacity 0.000184 348 0 1598 224 opacity 0.000169 282 1115 729 1794 opacity 0.000164 745 2025 1275 2794 opacity 0.000151 2377 1971 3760 3405 opacity 0.000148 2004 659 3023 2698 opacity 0.000146 2675 775 3313 1876 opacity 0.000128 3635 1924 4240 3480 opacity 0.000128 3900 2263 4240 3480 opacity 0.000120 2319 442 2940 986 opacity 0.000117 704 1020 1896 3011 opacity 0.000116 4083 2542 4240 3466 opacity 0.000115 3503 0 4182 88 opacity 0.000114 3884 2936 4240 3480 opacity 0.000110 116 1964 629 2617 opacity 0.000104 306 2127 1085 2868 opacity 0.000100 2195 822 2998 1652 
d0c7ebd93e70,opacity 0.156207 980 272 1213 583 opacity 0.012282 281 287 486 629 opacity 0.006810 922 129 1202 554 opacity 0.004845 943 312 1236 742 opacity 0.003851 277 365 498 697 opacity 0.003355 1025 237 1279 627 opacity 0.002677 293 184 562 622 opacity 0.001547 1037 371 1223 587 opacity 0.001416 273 417 442 663 opacity 0.001314 982 663 1163 758 opacity 0.001006 280 174 455 531 opacity 0.000970 357 299 600 565 opacity 0.000965 258 461 502 757 opacity 0.000840 342 336 619 685 opacity 0.000748 1 269 80 804 opacity 0.000603 288 431 573 750 opacity 0.000567 0 227 48 696 opacity 0.000543 883 770 1303 1139 opacity 0.000505 1192 1031 1384 1140 opacity 0.000486 926 2 1376 73 opacity 0.000446 1024 380 1177 533 opacity 0.000403 967 370 1159 563 opacity 0.000328 946 645 1234 802 opacity 0.000288 1065 374 1273 704 opacity 0.000286 922 250 1150 504 opacity 0.000256 1062 2 1387 49 opacity 0.000246 294 578 486 713 opacity 0.000241 991 503 1249 777 opacity 0.000240 309 423 520 635 opacity 0.000201 27 252 236 686 opacity 0.000182 1254 1091 1387 1140 opacity 0.000172 0 1058 203 1140 opacity 0.000147 81 1064 404 1138 opacity 0.000137 374 528 628 753 opacity 0.000134 0 977 195 1140 opacity 0.000130 983 71 1122 189 opacity 0.000121 1273 839 1387 1133 opacity 0.000109 420 42 591 158 opacity 0.000108 190 240 431 710 opacity 0.000105 1292 189 1387 641 
89015a2258aa,opacity 0.400096 1427 445 2161 1642 opacity 0.192501 22 562 638 1551 opacity 0.052232 17 802 451 1559 opacity 0.017271 1728 603 2247 1716 opacity 0.015557 38 1107 414 1567 opacity 0.015061 60 401 911 1568 opacity 0.013116 1454 458 1977 993 opacity 0.011893 1647 604 2108 1390 opacity 0.005740 505 465 852 839 opacity 0.005134 1576 1137 2230 1791 opacity 0.003593 2686 362 2879 1748 opacity 0.003338 38 1013 667 1665 opacity 0.003292 98 612 532 1170 opacity 0.002877 433 408 909 881 opacity 0.002522 1493 478 2038 1188 opacity 0.002422 99 789 600 1360 opacity 0.002249 1843 1394 2250 1770 opacity 0.002105 1810 974 2202 1629 opacity 0.001920 2759 406 2877 1505 opacity 0.001326 126 1236 413 1508 opacity 0.000888 568 548 776 802 opacity 0.000870 81 1145 366 1469 opacity 0.000868 1882 1187 2118 1424 opacity 0.000841 1429 1086 1959 1702 opacity 0.000791 141 429 853 1072 opacity 0.000637 1416 421 1858 879 opacity 0.000597 148 1117 824 1642 opacity 0.000546 1504 709 2017 1428 opacity 0.000487 410 462 890 1084 opacity 0.000446 437 1136 884 1629 opacity 0.000440 113 1195 512 1561 opacity 0.000322 1308 349 1871 834 opacity 0.000309 1746 827 2160 1507 opacity 0.000276 241 787 689 1275 opacity 0.000264 1352 621 1882 1730 opacity 0.000230 48 748 401 1289 opacity 0.000195 11 633 315 1477 opacity 0.000149 113 684 439 1083 opacity 0.000143 152 773 388 1059 opacity 0.000136 253 488 703 783 opacity 0.000116 1744 750 2076 1228 opacity 0.000116 124 314 934 853 opacity 0.000114 321 563 1013 1678 opacity 0.000112 1384 1313 1963 1847 opacity 0.000111 1339 834 2104 1875 opacity 0.000106 1609 942 2093 1645 opacity 0.000105 253 891 568 1130 
